Invoice ID;Date;City;Gender;Customer type;Product line;Payment;Unit price;Quantity;Total;Gross margin percentage;Gross income;Rating
519-53-491;2026-08-05;Yangon;Male;Normal;Food and beverages;Ewallet;187;1;196,35;0,0479;9,41;2,1
117-41-821;2026-07-03;Mandalay;Female;Member;Health and beauty;Credit card;263;7;1933,05;0,0479;92,59;7,0
467-66-184;2026-03-31;Yangon;Male;Normal;Food and beverages;Credit card;142;7;1043,7;0,0479;49,99;1,5
959-18-116;2026-10-31;Yangon;Male;Member;Home and lifestyle;Ewallet;113;7;830,55;0,0479;39,78;1,4
174-67-216;2026-01-17;Mandalay;Female;Normal;Home and lifestyle;Ewallet;42;3;132,3;0,0479;6,34;3,0
814-11-394;2026-04-11;Mandalay;Male;Member;Food and beverages;Credit card;180;10;1890,0;0,0479;90,53;6,4
752-83-738;2026-12-06;Yangon;Male;Member;Fashion accessories;Cash;120;8;1008,0;0,0479;48,28;3,7
501-56-286;2026-02-24;Mandalay;Male;Normal;Food and beverages;Credit card;150;6;945,0;0,0479;45,27;5,5
709-65-912;2026-04-08;Yangon;Female;Member;Food and beverages;Ewallet;136;2;285,6;0,0479;13,68;4,9
153-20-790;2026-06-29;Yangon;Male;Normal;Food and beverages;Ewallet;16;5;84,0;0,0479;4,02;8,9
796-75-328;2026-02-12;Mandalay;Female;Member;Food and beverages;Ewallet;103;3;324,45;0,0479;15,54;6,4
942-11-432;2026-01-02;Naypyitaw;Female;Member;Electronic accessories;Cash;515;2;1081,5;0,0479;51,8;6,1
471-18-811;2026-07-08;Naypyitaw;Male;Normal;Food and beverages;Credit card;32;9;302,4;0,0479;14,48;2,0
729-78-430;2026-11-07;Mandalay;Female;Member;Food and beverages;Ewallet;180;7;1323,0;0,0479;63,37;7,7
140-46-945;2026-10-05;Mandalay;Female;Normal;Fashion accessories;Credit card;88;9;831,6;0,0479;39,83;9,2
121-47-283;2026-08-14;Yangon;Female;Member;Health and beauty;Credit card;122;10;1281,0;0,0479;61,36;4,6
633-26-226;2026-10-16;Yangon;Female;Member;Food and beverages;Credit card;36;5;189,0;0,0479;9,05;3,7
108-30-845;2026-09-19;Yangon;Female;Member;Food and beverages;Ewallet;159;6;1001,7;0,0479;47,98;9,6
178-39-601;2026-04-16;Yangon;Female;Normal;Fashion accessories;Credit card;143;6;900,9;0,0479;43,15;4,1
727-21-177;2026-03-21;Yangon;Female;Member;Fashion accessories;Credit card;330;5;1732,5;0,0479;82,99;1,3
171-97-233;2026-07-07;Yangon;Male;Member;Sports and travel;Credit card;313;1;328,65;0,0479;15,74;5,2
915-27-241;2026-06-08;Yangon;Female;Normal;Food and beverages;Credit card;179;9;1691,55;0,0479;81,03;5,7
316-71-305;2026-10-10;Mandalay;Male;Normal;Food and beverages;Credit card;161;8;1352,4;0,0479;64,78;2,4
743-63-536;2026-12-09;Mandalay;Female;Member;Fashion accessories;Credit card;260;4;1092,0;0,0479;52,31;9,8
722-10-341;2026-04-16;Mandalay;Female;Normal;Food and beverages;Ewallet;132;10;1386,0;0,0479;66,39;1,2
294-44-466;2026-03-18;Yangon;Male;Normal;Food and beverages;Credit card;132;1;138,6;0,0479;6,64;6,6
429-27-162;2026-08-05;Yangon;Female;Normal;Home and lifestyle;Ewallet;374;5;1963,5;0,0479;94,05;1,6
940-77-764;2026-12-19;Yangon;Male;Normal;Fashion accessories;Ewallet;41;3;129,15;0,0479;6,19;1,7
889-98-709;2026-04-11;Yangon;Female;Member;Fashion accessories;Credit card;141;2;296,1;0,0479;14,18;5,6
543-15-426;2026-05-24;Yangon;Female;Member;Food and beverages;Cash;127;10;1333,5;0,0479;63,87;7,6
721-69-943;2026-05-15;Naypyitaw;Female;Member;Food and beverages;Cash;65;7;477,75;0,0479;22,88;7,7
945-75-202;2026-05-31;Yangon;Male;Member;Food and beverages;Credit card;89;8;747,6;0,0479;35,81;8,4
601-67-137;2026-01-15;Mandalay;Female;Normal;Health and beauty;Credit card;25;4;105,0;0,0479;5,03;9,8
674-61-592;2026-08-26;Yangon;Male;Member;Fashion accessories;Cash;168;9;1587,6;0,0479;76,05;4,4
387-76-573;2026-06-01;Yangon;Male;Normal;Health and beauty;Ewallet;57;2;119,7;0,0479;5,73;5,0
514-95-190;2026-10-29;Yangon;Male;Normal;Sports and travel;Ewallet;43;2;90,3;0,0479;4,33;9,9
131-44-206;2026-12-20;Mandalay;Male;Normal;Food and beverages;Credit card;17;5;89,25;0,0479;4,28;9,6
664-43-607;2026-10-29;Yangon;Female;Normal;Health and beauty;Ewallet;246;9;2324,7;0,0479;111,35;2,1
235-82-773;2026-02-05;Yangon;Female;Member;Food and beverages;Ewallet;104;4;436,8;0,0479;20,92;3,8
480-27-128;2026-02-23;Naypyitaw;Female;Member;Home and lifestyle;Credit card;361;5;1895,25;0,0479;90,78;9,6
797-34-907;2026-07-25;Yangon;Female;Member;Food and beverages;Credit card;137;8;1150,8;0,0479;55,12;2,5
574-80-884;2026-02-02;Yangon;Male;Normal;Sports and travel;Credit card;45;4;189,0;0,0479;9,05;4,9
627-30-993;2026-01-13;Mandalay;Female;Normal;Food and beverages;Credit card;135;8;1134,0;0,0479;54,32;5,2
484-72-298;2026-06-02;Yangon;Female;Normal;Food and beverages;Credit card;43;2;90,3;0,0479;4,33;7,6
620-21-659;2026-06-30;Naypyitaw;Female;Member;Home and lifestyle;Cash;101;8;848,4;0,0479;40,64;4,8
784-51-562;2026-09-14;Naypyitaw;Female;Member;Food and beverages;Ewallet;10;5;52,5;0,0479;2,51;7,3
852-73-632;2026-03-01;Yangon;Male;Normal;Food and beverages;Ewallet;101;5;530,25;0,0479;25,4;3,3
254-48-429;2026-06-16;Mandalay;Female;Normal;Food and beverages;Credit card;3;5;15,75;0,0479;0,75;8,1
951-95-634;2026-10-05;Yangon;Female;Normal;Home and lifestyle;Ewallet;450;2;945,0;0,0479;45,27;1,4
252-35-882;2026-12-14;Yangon;Female;Normal;Health and beauty;Ewallet;195;7;1433,25;0,0479;68,65;8,2
618-49-952;2026-12-20;Yangon;Female;Member;Health and beauty;Credit card;67;8;562,8;0,0479;26,96;3,4
275-28-708;2026-08-04;Mandalay;Male;Normal;Food and beverages;Credit card;139;7;1021,65;0,0479;48,94;7,5
608-98-806;2026-10-03;Yangon;Male;Normal;Food and beverages;Ewallet;35;4;147,0;0,0479;7,04;5,0
116-60-864;2026-04-25;Yangon;Male;Normal;Food and beverages;Credit card;12;3;37,8;0,0479;1,81;4,0
990-39-252;2026-07-19;Mandalay;Female;Normal;Electronic accessories;Cash;719;5;3774,75;0,0479;180,81;1,2
213-64-987;2026-11-23;Yangon;Female;Normal;Food and beverages;Credit card;17;5;89,25;0,0479;4,28;4,5
123-70-690;2026-09-15;Yangon;Female;Normal;Food and beverages;Ewallet;10;6;63,0;0,0479;3,02;4,4
984-76-551;2026-10-27;Yangon;Female;Member;Home and lifestyle;Credit card;494;8;4149,6;0,0479;198,77;5,5
795-41-583;2026-12-12;Mandalay;Male;Member;Food and beverages;Credit card;75;4;315,0;0,0479;15,09;8,7
364-52-252;2026-09-05;Yangon;Female;Normal;Food and beverages;Ewallet;124;4;520,8;0,0479;24,95;6,5
165-35-362;2026-05-22;Yangon;Male;Member;Food and beverages;Credit card;155;3;488,25;0,0479;23,39;5,5
225-11-731;2026-09-23;Naypyitaw;Male;Normal;Health and beauty;Credit card;71;7;521,85;0,0479;25,0;3,8
459-71-998;2026-03-30;Yangon;Female;Member;Food and beverages;Ewallet;154;10;1617,0;0,0479;77,45;1,7
758-87-638;2026-02-08;Yangon;Female;Normal;Food and beverages;Credit card;129;8;1083,6;0,0479;51,9;3,1
804-84-124;2026-10-10;Naypyitaw;Male;Normal;Food and beverages;Credit card;186;9;1757,7;0,0479;84,19;7,2
191-44-597;2026-02-02;Yangon;Female;Member;Fashion accessories;Ewallet;246;6;1549,8;0,0479;74,24;1,1
461-28-221;2026-04-28;Naypyitaw;Female;Normal;Health and beauty;Ewallet;67;3;211,05;0,0479;10,11;9,3
498-36-875;2026-12-13;Yangon;Female;Normal;Home and lifestyle;Cash;181;4;760,2;0,0479;36,41;2,7
313-25-414;2026-09-10;Yangon;Male;Member;Fashion accessories;Ewallet;136;1;142,8;0,0479;6,84;5,8
776-95-831;2026-10-23;Yangon;Female;Member;Food and beverages;Credit card;167;1;175,35;0,0479;8,4;3,8
527-60-427;2026-06-17;Naypyitaw;Male;Member;Food and beverages;Credit card;60;1;63,0;0,0479;3,02;5,2
365-17-688;2026-10-19;Mandalay;Female;Normal;Food and beverages;Ewallet;95;7;698,25;0,0479;33,45;1,9
858-49-395;2026-05-26;Mandalay;Female;Member;Food and beverages;Ewallet;69;5;362,25;0,0479;17,35;2,1
593-14-573;2026-09-03;Mandalay;Male;Member;Fashion accessories;Ewallet;317;6;1997,1;0,0479;95,66;8,8
678-89-664;2026-04-20;Yangon;Female;Member;Food and beverages;Credit card;160;7;1176,0;0,0479;56,33;9,9
244-77-922;2026-07-24;Mandalay;Male;Member;Food and beverages;Ewallet;158;6;995,4;0,0479;47,68;3,3
121-80-701;2026-05-22;Yangon;Female;Normal;Health and beauty;Credit card;208;4;873,6;0,0479;41,85;9,7
456-31-389;2026-03-26;Mandalay;Female;Normal;Food and beverages;Credit card;101;1;106,05;0,0479;5,08;4,9
406-33-632;2026-10-13;Mandalay;Female;Normal;Health and beauty;Ewallet;73;6;459,9;0,0479;22,03;7,5
430-23-519;2026-10-08;Mandalay;Female;Member;Food and beverages;Credit card;149;7;1095,15;0,0479;52,46;5,1
718-10-650;2026-09-09;Yangon;Female;Normal;Food and beverages;Ewallet;139;1;145,95;0,0479;6,99;1,2
833-93-916;2026-10-30;Naypyitaw;Female;Member;Food and beverages;Credit card;10;8;84,0;0,0479;4,02;1,0
281-98-800;2026-11-23;Mandalay;Male;Normal;Food and beverages;Ewallet;43;3;135,45;0,0479;6,49;8,1
921-14-226;2026-08-27;Yangon;Female;Member;Health and beauty;Cash;228;1;239,4;0,0479;11,47;2,0
816-64-766;2026-11-29;Naypyitaw;Male;Member;Food and beverages;Ewallet;56;8;470,4;0,0479;22,53;6,6
755-18-110;2026-07-28;Mandalay;Female;Member;Food and beverages;Credit card;121;6;762,3;0,0479;36,51;9,1
332-91-230;2026-07-19;Yangon;Male;Member;Food and beverages;Ewallet;103;4;432,6;0,0479;20,72;1,4
808-33-864;2026-02-21;Yangon;Male;Normal;Fashion accessories;Cash;140;6;882,0;0,0479;42,25;4,5
374-15-833;2026-12-28;Mandalay;Male;Normal;Fashion accessories;Credit card;237;6;1493,1;0,0479;71,52;7,8
765-29-855;2026-07-19;Yangon;Male;Normal;Electronic accessories;Credit card;1155;8;9702,0;0,0479;464,73;9,7
455-21-618;2026-03-02;Yangon;Female;Normal;Food and beverages;Ewallet;158;2;331,8;0,0479;15,89;8,9
871-93-490;2026-02-10;Naypyitaw;Female;Member;Home and lifestyle;Ewallet;350;5;1837,5;0,0479;88,02;2,3
977-35-442;2026-08-20;Yangon;Male;Member;Food and beverages;Credit card;118;2;247,8;0,0479;11,87;8,2
636-36-935;2026-06-17;Yangon;Female;Member;Fashion accessories;Credit card;78;10;819,0;0,0479;39,23;4,7
533-35-417;2026-06-06;Naypyitaw;Male;Normal;Food and beverages;Credit card;182;5;955,5;0,0479;45,77;1,9
725-61-579;2026-05-12;Mandalay;Female;Normal;Food and beverages;Ewallet;112;6;705,6;0,0479;33,8;2,9
665-53-511;2026-01-06;Yangon;Male;Normal;Sports and travel;Ewallet;216;4;907,2;0,0479;43,45;2,8
969-99-501;2026-03-12;Naypyitaw;Female;Normal;Health and beauty;Credit card;123;6;774,9;0,0479;37,12;2,2
618-54-987;2026-08-30;Naypyitaw;Female;Normal;Food and beverages;Credit card;66;4;277,2;0,0479;13,28;6,7
567-79-846;2026-11-11;Naypyitaw;Female;Member;Sports and travel;Ewallet;141;6;888,3;0,0479;42,55;6,0
767-17-951;2026-12-23;Yangon;Male;Member;Health and beauty;Credit card;163;2;342,3;0,0479;16,4;6,4
762-36-237;2026-01-19;Mandalay;Female;Normal;Food and beverages;Ewallet;119;9;1124,55;0,0479;53,87;3,9
342-84-299;2026-12-21;Mandalay;Male;Member;Food and beverages;Ewallet;29;2;60,9;0,0479;2,92;2,0
478-51-953;2026-10-10;Mandalay;Male;Member;Fashion accessories;Credit card;31;1;32,55;0,0479;1,56;8,9
401-42-894;2026-10-19;Yangon;Female;Member;Health and beauty;Credit card;60;7;441,0;0,0479;21,12;7,8
137-49-185;2026-06-06;Mandalay;Male;Member;Food and beverages;Ewallet;89;9;841,05;0,0479;40,29;1,4
310-51-698;2026-10-29;Naypyitaw;Female;Normal;Home and lifestyle;Cash;495;8;4158,0;0,0479;199,17;1,3
738-86-894;2026-01-03;Mandalay;Female;Normal;Home and lifestyle;Credit card;130;2;273,0;0,0479;13,08;7,1
322-90-614;2026-12-19;Naypyitaw;Male;Member;Food and beverages;Ewallet;103;5;540,75;0,0479;25,9;1,4
618-46-914;2026-09-24;Naypyitaw;Female;Member;Food and beverages;Ewallet;153;1;160,65;0,0479;7,7;1,5
143-49-405;2026-06-21;Mandalay;Male;Member;Health and beauty;Ewallet;200;8;1680,0;0,0479;80,47;8,0
299-97-898;2026-11-03;Naypyitaw;Female;Normal;Fashion accessories;Cash;83;5;435,75;0,0479;20,87;4,2
423-85-643;2026-10-12;Yangon;Male;Member;Fashion accessories;Credit card;313;1;328,65;0,0479;15,74;2,4
633-68-684;2026-07-19;Yangon;Male;Member;Food and beverages;Credit card;188;6;1184,4;0,0479;56,73;8,1
582-75-909;2026-03-27;Naypyitaw;Female;Normal;Food and beverages;Credit card;17;10;178,5;0,0479;8,55;7,5
845-54-919;2026-02-02;Mandalay;Male;Member;Fashion accessories;Ewallet;221;2;464,1;0,0479;22,23;5,5
694-92-256;2026-08-05;Yangon;Male;Member;Food and beverages;Ewallet;167;2;350,7;0,0479;16,8;9,7
702-83-175;2026-11-28;Yangon;Male;Normal;Food and beverages;Credit card;69;1;72,45;0,0479;3,47;4,0
740-79-613;2026-09-14;Yangon;Female;Normal;Food and beverages;Ewallet;148;2;310,8;0,0479;14,89;2,3
273-47-956;2026-09-07;Yangon;Male;Normal;Food and beverages;Ewallet;25;1;26,25;0,0479;1,26;4,8
972-99-177;2026-02-03;Naypyitaw;Male;Normal;Fashion accessories;Ewallet;300;8;2520,0;0,0479;120,71;3,5
780-62-336;2026-08-03;Yangon;Female;Normal;Food and beverages;Cash;56;3;176,4;0,0479;8,45;7,9
375-45-794;2026-04-11;Mandalay;Male;Normal;Food and beverages;Cash;12;5;63,0;0,0479;3,02;9,8
567-71-372;2026-05-31;Mandalay;Female;Normal;Health and beauty;Ewallet;271;2;569,1;0,0479;27,26;2,9
330-58-735;2026-07-02;Yangon;Male;Member;Food and beverages;Ewallet;168;7;1234,8;0,0479;59,15;2,6
202-47-370;2026-07-19;Mandalay;Male;Normal;Electronic accessories;Credit card;223;7;1639,05;0,0479;78,51;6,0
520-13-250;2026-04-05;Mandalay;Male;Normal;Food and beverages;Credit card;155;9;1464,75;0,0479;70,16;9,4
704-61-670;2026-02-13;Yangon;Male;Normal;Food and beverages;Credit card;128;4;537,6;0,0479;25,75;2,0
900-75-759;2026-09-13;Yangon;Female;Normal;Food and beverages;Cash;134;8;1125,6;0,0479;53,92;9,9
221-62-137;2026-07-27;Yangon;Male;Member;Fashion accessories;Ewallet;243;2;510,3;0,0479;24,44;4,8
934-68-572;2026-08-20;Yangon;Female;Member;Food and beverages;Ewallet;146;8;1226,4;0,0479;58,74;1,9
933-85-394;2026-01-11;Mandalay;Male;Member;Food and beverages;Credit card;185;4;777,0;0,0479;37,22;2,2
412-93-825;2026-10-03;Yangon;Female;Normal;Food and beverages;Cash;104;4;436,8;0,0479;20,92;1,3
856-35-921;2026-02-02;Yangon;Female;Normal;Food and beverages;Cash;101;7;742,35;0,0479;35,56;4,3
396-15-914;2026-10-05;Mandalay;Female;Normal;Health and beauty;Cash;143;9;1351,35;0,0479;64,73;9,6
971-21-169;2026-11-27;Naypyitaw;Female;Normal;Food and beverages;Ewallet;174;4;730,8;0,0479;35,01;5,8
915-29-677;2026-12-10;Yangon;Male;Member;Food and beverages;Ewallet;31;5;162,75;0,0479;7,8;7,3
589-31-601;2026-06-26;Yangon;Female;Member;Food and beverages;Cash;32;10;336,0;0,0479;16,09;8,2
481-78-893;2026-10-01;Yangon;Male;Member;Food and beverages;Credit card;14;7;102,9;0,0479;4,93;3,5
140-91-528;2026-12-15;Yangon;Male;Member;Food and beverages;Credit card;183;8;1537,2;0,0479;73,63;3,4
505-47-299;2026-03-13;Yangon;Male;Normal;Food and beverages;Credit card;129;2;270,9;0,0479;12,98;1,8
542-84-415;2026-04-01;Naypyitaw;Male;Normal;Food and beverages;Ewallet;137;4;575,4;0,0479;27,56;9,5
178-93-189;2026-01-13;Mandalay;Female;Normal;Food and beverages;Credit card;17;5;89,25;0,0479;4,28;8,5
437-26-988;2026-06-20;Mandalay;Male;Member;Food and beverages;Cash;178;6;1121,4;0,0479;53,72;6,6
788-63-788;2026-09-26;Yangon;Female;Normal;Electronic accessories;Credit card;981;8;8240,4;0,0479;394,72;9,6
916-48-550;2026-07-18;Yangon;Male;Normal;Food and beverages;Credit card;174;9;1644,3;0,0479;78,76;9,6
475-92-520;2026-02-08;Yangon;Male;Member;Sports and travel;Cash;357;8;2998,8;0,0479;143,64;5,7
431-73-261;2026-09-05;Mandalay;Female;Member;Food and beverages;Ewallet;155;10;1627,5;0,0479;77,96;5,0
344-51-335;2026-04-13;Mandalay;Male;Member;Food and beverages;Ewallet;160;7;1176,0;0,0479;56,33;9,8
961-19-629;2026-01-01;Yangon;Female;Member;Electronic accessories;Credit card;1286;9;12152,7;0,0479;582,11;7,7
119-38-188;2026-10-13;Yangon;Male;Normal;Health and beauty;Ewallet;75;8;630,0;0,0479;30,18;7,9
161-39-534;2026-01-06;Mandalay;Female;Member;Health and beauty;Credit card;241;8;2024,4;0,0479;96,97;4,5
916-78-881;2026-05-04;Mandalay;Male;Member;Sports and travel;Credit card;178;5;934,5;0,0479;44,76;6,8
491-71-821;2026-01-02;Yangon;Female;Member;Food and beverages;Credit card;11;8;92,4;0,0479;4,43;2,1
479-42-965;2026-02-09;Yangon;Female;Member;Food and beverages;Credit card;42;8;352,8;0,0479;16,9;9,9
537-97-102;2026-09-25;Yangon;Female;Member;Fashion accessories;Credit card;169;3;532,35;0,0479;25,5;4,3
208-34-486;2026-10-12;Mandalay;Female;Member;Sports and travel;Ewallet;285;10;2992,5;0,0479;143,34;4,0
202-37-699;2026-12-30;Mandalay;Female;Normal;Food and beverages;Credit card;34;1;35,7;0,0479;1,71;1,9
119-52-222;2026-04-27;Yangon;Male;Normal;Home and lifestyle;Credit card;115;8;966,0;0,0479;46,27;2,4
975-19-358;2026-11-19;Yangon;Female;Normal;Food and beverages;Credit card;128;10;1344,0;0,0479;64,38;9,6
672-23-563;2026-01-05;Yangon;Male;Normal;Food and beverages;Ewallet;77;6;485,1;0,0479;23,24;8,0
104-18-541;2026-04-29;Mandalay;Female;Normal;Food and beverages;Ewallet;159;4;667,8;0,0479;31,99;5,9
983-66-557;2026-05-09;Mandalay;Female;Normal;Food and beverages;Credit card;13;1;13,65;0,0479;0,65;1,2
424-69-675;2026-07-26;Yangon;Female;Normal;Electronic accessories;Cash;1195;4;5019,0;0,0479;240,41;6,4
588-46-807;2026-09-27;Yangon;Female;Normal;Food and beverages;Credit card;65;1;68,25;0,0479;3,27;8,8
118-56-787;2026-07-28;Yangon;Female;Normal;Health and beauty;Credit card;96;2;201,6;0,0479;9,66;3,4
716-23-246;2026-12-22;Yangon;Male;Normal;Food and beverages;Cash;146;1;153,3;0,0479;7,34;8,8
200-60-654;2026-02-17;Mandalay;Male;Normal;Food and beverages;Credit card;183;10;1921,5;0,0479;92,04;1,1
617-45-600;2026-06-05;Naypyitaw;Male;Normal;Fashion accessories;Ewallet;220;5;1155,0;0,0479;55,32;8,4
436-32-501;2026-04-11;Yangon;Male;Member;Food and beverages;Cash;54;5;283,5;0,0479;13,58;2,1
857-77-461;2026-12-01;Mandalay;Male;Member;Food and beverages;Ewallet;76;10;798,0;0,0479;38,22;3,2
166-61-574;2026-09-06;Yangon;Female;Member;Sports and travel;Ewallet;362;8;3040,8;0,0479;145,65;7,9
256-15-623;2026-02-23;Yangon;Male;Normal;Food and beverages;Cash;103;3;324,45;0,0479;15,54;5,9
446-89-794;2026-07-01;Yangon;Male;Normal;Food and beverages;Cash;28;1;29,4;0,0479;1,41;8,0
797-42-958;2026-07-08;Naypyitaw;Male;Normal;Food and beverages;Credit card;96;5;504,0;0,0479;24,14;5,7
792-70-631;2026-10-16;Naypyitaw;Female;Normal;Food and beverages;Ewallet;85;6;535,5;0,0479;25,65;7,6
485-49-680;2026-11-13;Yangon;Male;Member;Food and beverages;Ewallet;125;3;393,75;0,0479;18,86;7,4
571-61-102;2026-12-30;Yangon;Male;Member;Food and beverages;Cash;54;10;567,0;0,0479;27,16;7,1
857-45-942;2026-02-18;Yangon;Female;Member;Sports and travel;Ewallet;51;8;428,4;0,0479;20,52;7,4
815-42-818;2026-12-20;Mandalay;Female;Member;Electronic accessories;Credit card;605;7;4446,75;0,0479;213,0;3,7
663-37-676;2026-01-22;Mandalay;Male;Normal;Health and beauty;Ewallet;235;1;246,75;0,0479;11,82;6,6
900-53-236;2026-03-17;Mandalay;Female;Member;Home and lifestyle;Credit card;497;7;3652,95;0,0479;174,98;7,4
140-50-513;2026-12-23;Yangon;Female;Member;Food and beverages;Credit card;7;4;29,4;0,0479;1,41;1,0
513-14-516;2026-08-12;Yangon;Male;Normal;Food and beverages;Credit card;26;5;136,5;0,0479;6,54;9,6
552-25-702;2026-03-19;Yangon;Female;Normal;Food and beverages;Credit card;111;1;116,55;0,0479;5,58;9,3
271-43-172;2026-08-21;Yangon;Female;Member;Home and lifestyle;Cash;36;6;226,8;0,0479;10,86;4,9
787-54-325;2026-01-07;Yangon;Female;Member;Food and beverages;Cash;123;2;258,3;0,0479;12,37;3,9
593-38-449;2026-11-24;Yangon;Female;Normal;Food and beverages;Credit card;117;3;368,55;0,0479;17,65;9,8
493-98-815;2026-02-26;Naypyitaw;Male;Normal;Food and beverages;Ewallet;142;2;298,2;0,0479;14,28;9,1
374-33-821;2026-02-21;Yangon;Female;Normal;Food and beverages;Credit card;65;4;273,0;0,0479;13,08;8,2
271-81-498;2026-08-22;Yangon;Female;Member;Fashion accessories;Ewallet;184;2;386,4;0,0479;18,51;9,5
970-53-814;2026-06-30;Mandalay;Male;Member;Sports and travel;Cash;198;2;415,8;0,0479;19,92;3,6
622-52-381;2026-05-23;Yangon;Male;Normal;Food and beverages;Cash;28;6;176,4;0,0479;8,45;6,5
106-97-257;2026-01-25;Yangon;Male;Normal;Food and beverages;Credit card;123;2;258,3;0,0479;12,37;2,5
461-21-175;2026-07-12;Naypyitaw;Female;Normal;Food and beverages;Cash;82;5;430,5;0,0479;20,62;1,0
515-92-838;2026-05-10;Mandalay;Male;Member;Food and beverages;Ewallet;82;7;602,7;0,0479;28,87;1,7
802-58-591;2026-02-09;Yangon;Male;Normal;Home and lifestyle;Ewallet;201;3;633,15;0,0479;30,33;5,4
151-73-251;2026-04-05;Yangon;Male;Normal;Fashion accessories;Credit card;111;4;466,2;0,0479;22,33;1,4
465-41-475;2026-05-14;Yangon;Female;Member;Food and beverages;Ewallet;5;4;21,0;0,0479;1,01;6,0
137-55-146;2026-03-21;Mandalay;Male;Member;Fashion accessories;Credit card;141;6;888,3;0,0479;42,55;4,7
258-78-730;2026-02-25;Yangon;Male;Normal;Food and beverages;Ewallet;96;1;100,8;0,0479;4,83;2,6
564-14-770;2026-09-16;Mandalay;Male;Normal;Food and beverages;Credit card;12;6;75,6;0,0479;3,62;3,6
549-56-908;2026-12-28;Yangon;Male;Member;Health and beauty;Ewallet;114;4;478,8;0,0479;22,93;8,0
598-14-632;2026-11-10;Yangon;Male;Normal;Home and lifestyle;Credit card;429;9;4054,05;0,0479;194,19;7,1
790-15-186;2026-11-10;Yangon;Female;Normal;Electronic accessories;Cash;873;3;2749,95;0,0479;131,72;2,1
252-94-755;2026-03-31;Mandalay;Female;Member;Health and beauty;Ewallet;94;5;493,5;0,0479;23,64;1,4
129-28-523;2026-03-25;Naypyitaw;Female;Normal;Food and beverages;Credit card;154;4;646,8;0,0479;30,98;4,2
299-74-160;2026-08-12;Mandalay;Female;Member;Food and beverages;Credit card;181;4;760,2;0,0479;36,41;5,1
371-12-203;2026-03-13;Yangon;Female;Normal;Food and beverages;Credit card;37;6;233,1;0,0479;11,17;8,6
122-69-962;2026-05-13;Mandalay;Female;Normal;Food and beverages;Ewallet;82;9;774,9;0,0479;37,12;1,9
417-43-346;2026-04-18;Naypyitaw;Female;Member;Health and beauty;Credit card;145;2;304,5;0,0479;14,59;7,3
792-59-627;2026-08-26;Yangon;Female;Member;Fashion accessories;Credit card;308;5;1617,0;0,0479;77,45;4,7
260-83-329;2026-10-29;Yangon;Female;Member;Food and beverages;Credit card;33;10;346,5;0,0479;16,6;4,6
